,Order Date,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,period,dollar,euro,yuan,Person
9054,2017-09-22,United States,Santa Ana,California,92704,West,Office Supplies,Supplies,21.96,2,0.0,6.148800000000001,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
9055,2015-09-12,United States,Seattle,Washington,98103,West,Technology,Accessories,21.98,2,0.0,8.5722,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
9056,2015-11-02,United States,New York City,New York,10011,East,Furniture,Chairs,2621.322,11,0.1,553.3901999999998,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
9057,2015-10-20,United States,Los Angeles,California,90045,West,Furniture,Furnishings,74.75999999999999,7,0.0,23.923199999999994,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
9058,2015-10-20,United States,Los Angeles,California,90045,West,Furniture,Tables,364.77600000000007,3,0.2,27.35820000000001,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
9059,2016-06-14,United States,Seattle,Washington,98103,West,Furniture,Tables,1115.17,7,0.0,334.55099999999993,2016Q2,1.0,0.885644638309327,6.534701323497689,Anna Andreadi
9060,2015-11-20,United States,San Diego,California,92024,West,Office Supplies,Binders,89.69600000000001,4,0.2,33.635999999999996,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
9061,2015-11-20,United States,San Diego,California,92024,West,Office Supplies,Labels,50.12,4,0.0,23.556399999999996,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
9062,2016-02-28,United States,New York City,New York,10035,East,Office Supplies,Fasteners,36.480000000000004,6,0.0,18.240000000000002,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
9063,2014-10-14,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,322.192,13,0.2,100.68499999999997,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
9064,2014-10-14,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,2.9459999999999993,3,0.8,-4.860900000000001,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
9065,2014-10-14,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,19.136000000000003,4,0.2,6.9368,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
9066,2017-05-26,United States,Harrisonburg,Virginia,22801,South,Technology,Accessories,23.08,2,0.0,6.9239999999999995,2017Q2,1.0,0.9077416111260633,6.859820621946943,Cassandra Brandow
9067,2016-02-04,United States,Rockville,Maryland,20852,East,Technology,Phones,90.48,2,0.0,23.5248,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
9068,2016-09-02,United States,Des Moines,Washington,98198,West,Furniture,Chairs,215.976,3,0.2,-2.6997000000000355,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
9069,2016-09-02,United States,Des Moines,Washington,98198,West,Office Supplies,Envelopes,65.94,3,0.0,30.9918,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
9070,2017-12-04,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,11.352000000000002,3,0.2,2.696100000000001,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
9071,2015-06-12,United States,Columbus,Indiana,47201,Central,Office Supplies,Storage,24.56,2,0.0,6.876799999999999,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
9072,2016-09-04,United States,Springfield,Missouri,65807,Central,Office Supplies,Envelopes,16.56,2,0.0,7.783199999999999,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
9073,2016-09-04,United States,Springfield,Missouri,65807,Central,Technology,Accessories,279.95,5,0.0,67.18800000000002,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
9074,2014-04-21,United States,Henderson,Kentucky,42420,South,Office Supplies,Storage,828.8399999999999,6,0.0,0.0,2014Q2,1.0,0.7294087385180363,6.231477393648786,Cassandra Brandow
9075,2015-11-05,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,7.218,3,0.7,-5.533800000000001,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
9076,2015-11-05,United States,Lakewood,Ohio,44107,East,Office Supplies,Supplies,27.200000000000003,4,0.2,2.039999999999999,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
9077,2014-11-03,United States,Omaha,Nebraska,68104,Central,Technology,Accessories,89.97,3,0.0,18.893699999999995,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
9078,2016-02-16,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,318.08,4,0.0,34.98879999999997,2016Q1,1.0,0.9076488442800359,6.543105970193733,Cassandra Brandow
9079,2016-02-16,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,5.8,1,0.0,2.61,2016Q1,1.0,0.9076488442800359,6.543105970193733,Cassandra Brandow
9080,2017-09-11,United States,Santa Ana,California,92704,West,Technology,Phones,143.952,6,0.2,17.99399999999998,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
9081,2017-09-11,United States,Santa Ana,California,92704,West,Office Supplies,Paper,19.44,3,0.0,9.3312,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
9082,2017-11-02,United States,Springfield,Virginia,22153,South,Office Supplies,Art,5.56,2,0.0,1.4455999999999998,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
9083,2015-02-06,United States,Suffolk,Virginia,23434,South,Office Supplies,Storage,146.73,3,0.0,2.934600000000003,2015Q1,1.0,0.8889961572435575,6.236691207500815,Cassandra Brandow
9084,2015-02-06,United States,Suffolk,Virginia,23434,South,Office Supplies,Paper,29.900000000000002,5,0.0,13.454999999999998,2015Q1,1.0,0.8889961572435575,6.236691207500815,Cassandra Brandow
9085,2016-09-10,United States,Los Angeles,California,90049,West,Office Supplies,Binders,276.78400000000005,2,0.2,89.95479999999999,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
9086,2016-09-26,United States,Houston,Texas,77041,Central,Office Supplies,Appliances,93.03199999999998,2,0.8,-251.18640000000005,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
9087,2016-09-26,United States,Houston,Texas,77041,Central,Furniture,Chairs,454.965,5,0.3,-136.48950000000002,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
9088,2015-12-15,United States,Cary,North Carolina,27511,South,Technology,Phones,246.168,3,0.2,21.539699999999996,2015Q4,1.0,0.9134754052931862,6.39178984110409,Cassandra Brandow
9089,2016-09-17,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,295.4,5,0.2,-62.772499999999965,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
9090,2017-10-13,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,348.56,8,0.0,104.56799999999998,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
9091,2015-06-28,United States,Troy,Ohio,45373,East,Office Supplies,Paper,15.552000000000003,3,0.2,5.4432,2015Q2,1.0,0.9051672928378437,6.204053343478735,Chuck Magee
9092,2015-06-28,United States,Troy,Ohio,45373,East,Furniture,Bookcases,482.93999999999994,6,0.5,-376.6932,2015Q2,1.0,0.9051672928378437,6.204053343478735,Chuck Magee
9093,2015-06-01,United States,Detroit,Michigan,48227,Central,Technology,Phones,299.98,2,0.0,83.99440000000001,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
9094,2015-06-01,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,403.68,6,0.0,181.65599999999998,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
9095,2015-06-01,United States,Detroit,Michigan,48227,Central,Technology,Phones,41.9,2,0.0,11.732,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
9096,2015-06-01,United States,Detroit,Michigan,48227,Central,Office Supplies,Labels,28.91,7,0.0,13.2986,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
9097,2014-04-12,United States,Bloomington,Indiana,47401,Central,Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001,2014Q2,1.0,0.7294087385180363,6.231477393648786,Kelly Williams
9098,2017-10-12,United States,Dallas,Texas,75081,Central,Technology,Phones,369.544,7,0.2,27.71580000000003,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
9099,2017-10-12,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,10.368000000000002,2,0.2,3.7584,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
9100,2017-10-12,United States,Dallas,Texas,75081,Central,Technology,Accessories,791.8799999999999,3,0.2,128.68049999999994,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
9101,2015-11-07,United States,Houston,Texas,77041,Central,Office Supplies,Art,23.64,3,0.2,5.319000000000001,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
9102,2015-11-07,United States,Houston,Texas,77041,Central,Office Supplies,Storage,84.784,2,0.2,-16.956800000000005,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
9103,2015-11-07,United States,Houston,Texas,77041,Central,Furniture,Furnishings,64.96,5,0.6,-84.448,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
9104,2015-11-07,United States,Houston,Texas,77041,Central,Office Supplies,Binders,32.059999999999995,10,0.8,-51.29600000000001,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
9105,2015-11-07,United States,Houston,Texas,77041,Central,Office Supplies,Storage,177.64800000000002,2,0.2,-28.867800000000017,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
9106,2015-11-07,United States,Houston,Texas,77041,Central,Technology,Machines,287.90999999999997,3,0.4,33.58949999999999,2015Q4,1.0,0.9134754052931862,6.39178984110409,Kelly Williams
9107,2015-05-25,United States,Haltom City,Texas,76117,Central,Office Supplies,Supplies,22.368000000000002,2,0.2,1.6776,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
9108,2015-05-25,United States,Haltom City,Texas,76117,Central,Office Supplies,Paper,32.368,7,0.2,11.733400000000001,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
9109,2015-05-25,United States,Haltom City,Texas,76117,Central,Technology,Accessories,207.98400000000004,2,0.2,36.3972,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
9110,2014-10-13,United States,Richmond,Virginia,23223,South,Office Supplies,Envelopes,36.4,5,0.0,17.472,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
9111,2014-10-13,United States,Richmond,Virginia,23223,South,Technology,Accessories,22.96,2,0.0,4.362399999999997,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
9112,2014-10-13,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,315.2,4,0.0,6.3040000000000305,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
9113,2014-10-13,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,15.18,3,0.0,7.134599999999999,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
9114,2016-02-07,United States,Los Angeles,California,90049,West,Technology,Phones,623.96,5,0.2,38.9975,2016Q1,1.0,0.9076488442800359,6.543105970193733,Anna Andreadi
9115,2017-01-19,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,429.59999999999997,2,0.4,-93.07999999999998,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Chuck Magee
9116,2017-01-19,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,31.968000000000004,2,0.2,6.393599999999999,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Chuck Magee
9117,2017-01-19,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,887.2709999999998,3,0.3,-63.376499999999965,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Chuck Magee
9118,2017-01-19,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,21.696,4,0.2,7.051199999999999,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Chuck Magee
9119,2016-06-06,United States,Los Angeles,California,90036,West,Office Supplies,Labels,22.05,7,0.0,10.584,2016Q2,1.0,0.885644638309327,6.534701323497689,Anna Andreadi
9120,2016-06-06,United States,Los Angeles,California,90036,West,Office Supplies,Paper,99.9,5,0.0,46.952999999999996,2016Q2,1.0,0.885644638309327,6.534701323497689,Anna Andreadi
9121,2017-03-18,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,90.86,7,0.0,26.349399999999992,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Anna Andreadi
9122,2017-11-24,United States,San Francisco,California,94109,West,Office Supplies,Paper,7.78,1,0.0,3.5009999999999994,2017Q4,1.0,0.8493925268664585,6.615411809126727,Anna Andreadi
9123,2016-11-26,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,78.75900000000001,9,0.7,-57.75660000000002,2016Q4,1.0,0.9273171427037991,6.831932034239802,Chuck Magee
9124,2016-08-18,United States,Houston,Texas,77070,Central,Furniture,Furnishings,9.552,3,0.6,-3.8207999999999984,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
9125,2016-08-18,United States,Houston,Texas,77070,Central,Furniture,Furnishings,5.344,4,0.6,-2.137599999999999,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
9126,2015-11-28,United States,Las Cruces,New Mexico,88001,West,Office Supplies,Art,8.28,2,0.0,3.4776,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
9127,2017-05-25,United States,Houston,Texas,77070,Central,Office Supplies,Storage,50.135999999999996,3,0.2,-11.2806,2017Q2,1.0,0.9077416111260633,6.859820621946943,Kelly Williams
9128,2017-09-04,United States,Redmond,Oregon,97756,West,Office Supplies,Binders,88.07400000000001,7,0.7,-58.71599999999998,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
9129,2016-03-24,United States,Cleveland,Ohio,44105,East,Furniture,Bookcases,301.46999999999997,3,0.5,-241.17600000000002,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
9130,2016-03-24,United States,Cleveland,Ohio,44105,East,Office Supplies,Art,18.656000000000002,2,0.2,1.6324000000000014,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
9131,2017-05-28,United States,Laurel,Maryland,20707,East,Furniture,Furnishings,27.46,2,0.0,9.8856,2017Q2,1.0,0.9077416111260633,6.859820621946943,Chuck Magee
9132,2017-05-28,United States,Laurel,Maryland,20707,East,Office Supplies,Appliances,125.13,3,0.0,36.28769999999999,2017Q2,1.0,0.9077416111260633,6.859820621946943,Chuck Magee
9133,2015-08-31,United States,San Diego,California,92037,West,Technology,Phones,555.96,5,0.2,41.697,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
9134,2016-04-12,United States,Wilson,North Carolina,27893,South,Office Supplies,Storage,129.552,3,0.2,-22.671600000000005,2016Q2,1.0,0.885644638309327,6.534701323497689,Cassandra Brandow
9135,2016-04-12,United States,Wilson,North Carolina,27893,South,Office Supplies,Storage,51.98400000000001,1,0.2,-5.1983999999999995,2016Q2,1.0,0.885644638309327,6.534701323497689,Cassandra Brandow
9136,2016-04-12,United States,Wilson,North Carolina,27893,South,Office Supplies,Paper,10.272000000000002,3,0.2,3.4668,2016Q2,1.0,0.885644638309327,6.534701323497689,Cassandra Brandow
9137,2014-02-02,United States,Saint Petersburg,Florida,33710,South,Office Supplies,Binders,18.336000000000002,2,0.7,-12.224,2014Q1,1.0,0.7301742116794772,6.101728844531366,Cassandra Brandow
9138,2014-02-02,United States,Saint Petersburg,Florida,33710,South,Technology,Phones,180.96,5,0.2,13.571999999999996,2014Q1,1.0,0.7301742116794772,6.101728844531366,Cassandra Brandow
9139,2014-09-02,United States,Buffalo Grove,Illinois,60089,Central,Technology,Accessories,475.944,7,0.2,95.18879999999997,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
9140,2017-09-30,United States,Los Angeles,California,90049,West,Technology,Accessories,159.98,2,0.0,47.993999999999986,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
9141,2016-09-05,United States,New York City,New York,10011,East,Technology,Phones,43.6,4,0.0,12.208000000000002,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
9142,2017-05-20,United States,Las Vegas,Nevada,89115,West,Office Supplies,Binders,8.288,2,0.2,3.0043999999999995,2017Q2,1.0,0.9077416111260633,6.859820621946943,Anna Andreadi
9143,2017-05-20,United States,Las Vegas,Nevada,89115,West,Technology,Phones,1123.1280000000002,9,0.2,70.19549999999998,2017Q2,1.0,0.9077416111260633,6.859820621946943,Anna Andreadi
9144,2017-05-20,United States,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,64.9,5,0.0,18.820999999999994,2017Q2,1.0,0.9077416111260633,6.859820621946943,Anna Andreadi
9145,2015-09-20,United States,Naperville,Illinois,60540,Central,Office Supplies,Binders,2.807999999999999,3,0.8,-4.492799999999999,2015Q3,1.0,0.8997335601734171,6.303511687777753,Kelly Williams
9146,2016-01-23,United States,Burlington,Vermont,5408,East,Technology,Accessories,99.98,2,0.0,42.991400000000006,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
9147,2016-01-23,United States,Burlington,Vermont,5408,East,Office Supplies,Art,8.040000000000001,6,0.0,2.7336,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
9148,2016-01-23,United States,Burlington,Vermont,5408,East,Office Supplies,Storage,1564.29,13,0.0,406.71539999999993,2016Q1,1.0,0.9076488442800359,6.543105970193733,Chuck Magee
9149,2014-06-01,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,138.56,4,0.0,66.5088,2014Q2,1.0,0.7294087385180363,6.231477393648786,Kelly Williams
9150,2014-06-01,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,65.52000000000001,5,0.1,12.376000000000001,2014Q2,1.0,0.7294087385180363,6.231477393648786,Kelly Williams
9151,2015-09-24,United States,Avondale,Arizona,85323,West,Office Supplies,Art,14.576,2,0.2,2.368599999999999,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
9152,2015-09-24,United States,Avondale,Arizona,85323,West,Technology,Accessories,23.200000000000003,2,0.2,1.4499999999999993,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
9153,2015-09-24,United States,Avondale,Arizona,85323,West,Office Supplies,Art,16.464,7,0.2,1.852199999999999,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
9154,2016-08-01,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,19.312,2,0.2,3.1382000000000003,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
9155,2014-01-23,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,40.08,6,0.0,19.2384,2014Q1,1.0,0.7301742116794772,6.101728844531366,Anna Andreadi
9156,2014-08-04,United States,Bangor,Maine,4401,East,Office Supplies,Appliances,101.96,2,0.0,27.529200000000003,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
